NOTIFICATION_ID,NOTIF_TYPE,CREATED_DATE,SUPPLIER,PART_NUMBER,PART_DESCRIPTION,LOT_NUMBER,PO_REFERENCE,QTY_INSPECTED,QTY_REJECTED,DEFECT_CODE,DEFECT_DESCRIPTION,SEVERITY,DISPOSITION,INSPECTION_SITE,STATUS,CLOSED_DATE
QN-025-04681,INCOMING_INSPECTION,2025-04-03,"Pingtung Energy Co., Ltd.",CMP-CBL-0425,flex ribbon cable 326,LOT-202504-67,4500087377,16950,165,DEF-ELEC-04,fails electrical continuity test,MAJOR,SCRAP,MER-DC-US-02,CLOSED,2025-05-06
QN-025-04682,SUPPLIER_COMPLAINT,2025-04-10,Nagoya Polymer Industrial Corp.,CMP-ADH-0272,structural adhesive 173,LOT-202504-84,,6400,0,DEF-ELEC-04,fails electrical continuity test,MINOR,USE_AS_IS,MER-DC-US-03,CLOSED,2025-05-14
QN-025-04683,SCAR,2025-04-17,Wuxi Crane Electronics Industrial Corp.,CMP-FST-0319,torx screw 212,LOT-202504-11,,19250,30,DEF-DIM-03,dimension out of tolerance,MINOR,USE_AS_IS,MER-DC-US-04,CLOSED,2025-05-22
QN-025-04684,INCOMING_INSPECTION,2025-04-24,Taoyuan Optics Joint Stock Company,CMP-ENC-0206,machined housing 107,LOT-202504-28,,19950,190,DEF-PKG-05,packaging damaged in transit,MAJOR,SCRAP,MER-DC-US-05,CLOSED,2025-05-30
QN-025-04685,INCOMING_INSPECTION,2025-05-01,Xiamen Harbor Energy (Austin),CMP-CAM-0454,CAMERA MODULE 355,LOT-202505-45,4500088754,12800,35,DEF-SWELL-06,cell pouch deformation observed,MINOR,SCRAP,MER-DC-US-06,CLOSED,2025-06-07
QN-025-04686,SUPPLIER_COMPLAINT,2025-05-08,Foshan Ridge Polymer Corporation,CMP-PCB-0501,MAIN LOGIC BOARD ASSEMBLY 402,LOT-202505-62,4500087676,6750,25,DEF-PKG-05,packaging damaged in transit,MINOR,SCRAP,MER-DC-NL-01,CLOSED,2025-06-15
QN-025-04687,SCAR,2025-05-15,"Tianjin Gate Electronics Industry Co., Ltd.",CMP-DSP-0347,OLED display module 248,LOT-202505-79,,18150,65,DEF-COSM-07,cosmetic scratch beyond spec,MINOR,RETURN_TO_VENDOR,MER-DC-DE-01,CLOSED,2025-06-23
QN-025-04688,INCOMING_INSPECTION,2025-05-22,"Quang Nam Precision Industry Co., Ltd.",CMP-BAT-0194,Li-ion battery pack 095,LOT-202505-96,,1950,15,DEF-COSM-07,cosmetic scratch beyond spec,MAJOR,RETURN_TO_VENDOR,MER-DC-CN-01,CLOSED,2025-07-01
QN-025-04689,INCOMING_INSPECTION,2025-05-29,"Kunshan Components Co., Ltd.",CMP-CBL-0441,flex ribbon cable 342,LOT-202505-23,,15250,5,DEF-COSM-07,cosmetic scratch beyond spec,MINOR,USE_AS_IS,MER-DC-CN-02,CLOSED,2025-07-09
QN-025-04690,SUPPLIER_COMPLAINT,2025-06-05,Gumi Tooling Industrial Corp.,CMP-ADH-0288,STRUCTURAL ADHESIVE 189,LOT-202506-40,4500089562,14750,55,DEF-DIM-03,dimension out of tolerance,MINOR,USE_AS_IS,MER-DC-JP-01,CLOSED,2025-06-17
QN-025-04691,SCAR,2025-06-12,SUZHOU BRIGHTWAY ELECTRONICS ,CMP-FST-0375,torx screw 276,LOT-202506-57,4500087426,15250,480,DEF-SOLDER-01,cold solder joint on connector,CRITICAL,SCRAP,MER-DC-GB-01,CLOSED,2025-06-25
QN-025-04692,INCOMING_INSPECTION,2025-06-19,Osaka Meiwa Precision (Metro),MRO-GEN-0728,maintenance supply item 28,LOT-202506-74,,9000,420,DEF-PKG-05,packaging damaged in transit,CRITICAL,USE_AS_IS,MER-DC-MX-01,CLOSED,2025-07-03
QN-025-04693,INCOMING_INSPECTION,2025-06-26,Sendai Components Inc.,CMP-CAM-0470,CAMERA MODULE 371,LOT-202506-91,,3300,35,DEF-PKG-05,packaging damaged in transit,MAJOR,SCRAP,MER-DC-SG-01,CLOSED,2025-07-11
QN-025-04694,SUPPLIER_COMPLAINT,2025-07-03,Nara Tooling Corporation,CMP-PCB-0316,main logic board assembly 217,LOT-202507-18,,8800,5,DEF-COSM-07,cosmetic scratch beyond spec,MINOR,REWORK,MER-3PL-US-01,CLOSED,2025-07-19
QN-025-04695,SCAR,2025-07-10,"Miaoli Acoustics Industry Co., Ltd.",CMP-DSP-0363,OLED display module 264,LOT-202507-35,4500088924,11250,30,DEF-ELEC-04,fails electrical continuity test,MINOR,USE_AS_IS,MER-3PL-PL-02,CLOSED,2025-07-27
QN-025-04696,INCOMING_INSPECTION,2025-07-17,"Yilan Display Industry Co., Ltd.",CMP-BAT-0210,Li-ion battery pack 111,LOT-202507-52,4500089605,2450,50,DEF-PKG-05,packaging damaged in transit,MAJOR,USE_AS_IS,MER-3PL-MY-03,CLOSED,2025-08-04
QN-025-04697,INCOMING_INSPECTION,2025-07-24,"Ningbo Anchor Circuit Co., Ltd.",CMP-CBL-0458,flex ribbon cable 359,LOT-202507-69,,3150,0,DEF-COSM-02,cosmetic scratch beyond spec,MINOR,REWORK,MER-DC-US-01,CLOSED,2025-08-12
QN-025-04698,SUPPLIER_COMPLAINT,2025-07-31,Zhangzhou Reed Display (Shanghai),CMP-ADH-0392,structural adhesive 293,LOT-202507-86,,5550,10,DEF-COSM-07,cosmetic scratch beyond spec,MINOR,REWORK,MER-DC-US-02,CLOSED,2025-08-20
QN-025-04699,SCAR,2025-08-07,Hanoi Lotus Acoustics Industrial Corp.,CMP-FST-0191,torx screw 092,LOT-202508-13,,5500,20,DEF-COSM-07,cosmetic scratch beyond spec,MINOR,SCRAP,MER-DC-US-03,CLOSED,2025-08-28
QN-025-04700,INCOMING_INSPECTION,2025-08-14,QINGDAO PEARL DISPLAY JOINT STOCK COMPANY,CMP-ENC-0238,machined housing 131,LOT-202508-30,4500089855,4950,0,DEF-COSM-02,cosmetic scratch beyond spec,MINOR,RETURN_TO_VENDOR,MER-DC-US-04,CLOSED,2025-09-05
QN-025-04701,INCOMING_INSPECTION,2025-08-21,Hefei Summit Circuit Inc.,CMP-CAM-0486,camera module 387,LOT-202508-47,4500087744,16400,25,DEF-SWELL-06,cell pouch deformation observed,MINOR,REWORK,MER-DC-US-05,CLOSED,2025-09-13
QN-025-04702,SUPPLIER_COMPLAINT,2025-08-28,Vinh Phuc Microsystems Corporation,CMP-PCB-0132,MAIN LOGIC BOARD ASSEMBLY 033,LOT-202508-64,,6200,35,DEF-SWELL-06,cell pouch deformation observed,MAJOR,SCRAP,MER-DC-US-06,CLOSED,2025-09-21
QN-025-04703,SCAR,2025-09-04,"Cheonan Metalworks Industry Co., Ltd.",CMP-DSP-0379,OLED display module 280,LOT-202509-81,,13500,45,DEF-SWELL-06,cell pouch deformation observed,MINOR,SCRAP,MER-DC-NL-01,CLOSED,2025-09-29
QN-025-04704,INCOMING_INSPECTION,2025-09-11,"Hsinchu Optics Industry Co., Ltd.",MRO-GEN-0716,maintenance supply item 16,LOT-202509-98,,11350,225,DEF-PKG-05,packaging damaged in transit,MAJOR,REWORK,MER-DC-DE-01,CLOSED,2025-10-07
QN-025-04705,INCOMING_INSPECTION,2025-09-18,"Bac Ninh Crown Metalworks Industry Co., Ltd.",CMP-CAM-0413,CAMERA MODULE 314,LOT-202509-25,,18000,20,DEF-ELEC-04,fails electrical continuity test,MINOR,RETURN_TO_VENDOR,MER-DC-CN-01,CLOSED,2025-10-15
QN-025-04706,SUPPLIER_COMPLAINT,2025-09-25,Dongguan Rixin Microsystems Industrial Corp,CMP-ADH-0360,structural adhesive 261,LOT-202509-42,4500087126,15600,45,DEF-COSM-07,cosmetic scratch beyond spec,MINOR,RETURN_TO_VENDOR,MER-DC-CN-02,CLOSED,2025-10-23
QN-025-04707,SCAR,2025-10-02,Tainan Metalworks Industrial Corp.,CMP-FST-0407,torx screw 308,LOT-202510-59,,14300,50,DEF-SOLDER-01,cold solder joint on connector,MAJOR,REWORK,MER-DC-JP-01,CLOSED,2025-10-31
QN-025-04708,INCOMING_INSPECTION,2025-10-09,Kyoto Hana Optics Joint Stock Company,CMP-ENC-0254,machined housing 155,LOT-202510-76,,9400,10,DEF-DIM-03,dimension out of tolerance,MINOR,REWORK,MER-DC-GB-01,CLOSED,2025-11-08
QN-025-04709,INCOMING_INSPECTION,2025-10-16,Chiayi Energy Inc.,CMP-CAM-0301,camera module 194,LOT-202510-93,,6750,45,DEF-PKG-05,packaging damaged in transit,MAJOR,USE_AS_IS,MER-DC-MX-01,CLOSED,2025-11-16
QN-025-04710,SUPPLIER_COMPLAINT,2025-10-23,Jiaxing Polymer Corporation,CMP-PCB-0148,MAIN LOGIC BOARD ASSEMBLY 041,LOT-202510-20,4500088098,3500,125,DEF-SOLDER-01,cold solder joint on connector,CRITICAL,REWORK,MER-DC-SG-01,CLOSED,2025-11-24
QN-025-04711,SCAR,2025-10-30,"Taoyuan Electronics Industry Co., Ltd.",CMP-DSP-0195,OLED display module 096,LOT-202510-37,4500089501,11300,480,DEF-SWELL-06,cell pouch deformation observed,CRITICAL,SCRAP,MER-3PL-US-01,CLOSED,2025-12-02
QN-025-04712,INCOMING_INSPECTION,2025-11-06,"Xiamen Harbor Precision Industry Co., Ltd.",CMP-BAT-0242,Li-ion battery pack 143,LOT-202511-54,,17700,20,DEF-SOLDER-01,cold solder joint on connector,MINOR,RETURN_TO_VENDOR,MER-3PL-PL-02,CLOSED,2025-12-10
QN-025-04713,INCOMING_INSPECTION,2025-11-13,Volta Energy Co. Ltd,CMP-CBL-0129,flex ribbon cable 030,LOT-202511-71,,13950,75,DEF-ELEC-04,fails electrical continuity test,MAJOR,RETURN_TO_VENDOR,MER-3PL-MY-03,CLOSED,2025-12-18
QN-025-04714,SUPPLIER_COMPLAINT,2025-11-20,Da Nang Polymer Industrial Corp.,CMP-ADH-0176,structural adhesive 077,LOT-202511-88,,7750,115,DEF-SWELL-06,cell pouch deformation observed,MAJOR,REWORK,MER-DC-US-01,CLOSED,2025-12-26
QN-025-04715,SCAR,2025-11-27,Haiphong Electronics Industrial Corp.,CMP-FST-0423,torx screw 324,LOT-202511-15,4500089385,6050,5,DEF-PKG-05,packaging damaged in transit,MINOR,SCRAP,MER-DC-US-02,CLOSED,2026-01-03
QN-025-04716,INCOMING_INSPECTION,2025-12-04,Can Tho Precision Joint Stock Company,CMP-ENC-0270,machined housing 171,LOT-202512-32,4500088249,12400,15,DEF-SWELL-06,cell pouch deformation observed,MINOR,SCRAP,MER-DC-US-03,CLOSED,2026-01-11
QN-025-04717,INCOMING_INSPECTION,2025-12-11,Jeonju Components Inc.,CMP-CAM-0117,camera module 018,LOT-202512-49,,11050,20,DEF-COSM-07,cosmetic scratch beyond spec,MINOR,USE_AS_IS,MER-DC-US-04,CLOSED,2026-01-19
QN-025-04718,SUPPLIER_COMPLAINT,2025-12-18,Suzhou Brightway Tooling Corporation,CMP-PCB-0364,main logic board assembly 257,LOT-202512-66,,17900,300,DEF-PKG-05,packaging damaged in transit,MAJOR,SCRAP,MER-DC-US-05,CLOSED,2026-01-27
QN-025-04719,SCAR,2025-12-25,"Osaka Meiwa Acoustics Industry Co., Ltd.",CMP-DSP-0411,OLED display module 312,LOT-202512-83,,3950,0,DEF-DIM-03,dimension out of tolerance,MINOR,REWORK,MER-DC-US-06,CLOSED,2026-02-04
QN-026-04720,INCOMING_INSPECTION,2026-01-01,"Hailong Precision Industry Co., Ltd.",CMP-DSP-0451,6.7-inch OLED display module,LOT-202601-10,4500089861,17300,45,DEF-PKG-05,packaging damaged in transit,MINOR,SCRAP,MER-DC-NL-01,CLOSED,2026-01-13
QN-026-04721,INCOMING_INSPECTION,2026-01-08,"Chengdu Skylark Components Co, Ltd",CMP-CBL-0345,flex ribbon cable 246,LOT-202601-27,4500089229,1900,0,DEF-PKG-05,packaging damaged in transit,MINOR,RETURN_TO_VENDOR,MER-DC-DE-01,CLOSED,2026-01-21
QN-026-04722,SUPPLIER_COMPLAINT,2026-01-15,KAOHSIUNG TOOLING INDUSTRIAL CORP.,CMP-ADH-0192,structural adhesive 093,LOT-202601-44,,7000,20,DEF-COSM-07,cosmetic scratch beyond spec,MINOR,REWORK,MER-DC-CN-01,CLOSED,2026-01-29
QN-026-04723,SCAR,2026-01-22,Keelung Acoustics Industrial Corp.,CMP-FST-0439,torx screw 340,LOT-202601-61,,4800,75,DEF-ELEC-04,fails electrical continuity test,MAJOR,USE_AS_IS,MER-DC-CN-02,CLOSED,2026-02-06
QN-026-04724,INCOMING_INSPECTION,2026-01-29,Changshu Display Joint Stock Company,CMP-ENC-0286,machined housing 187,LOT-202601-78,,5600,20,DEF-PKG-05,packaging damaged in transit,MINOR,RETURN_TO_VENDOR,MER-DC-JP-01,CLOSED,2026-02-14
QN-026-04725,INCOMING_INSPECTION,2026-02-05,Nantong Circuit Inc.,CMP-CAM-0333,camera module 234,LOT-202602-95,4500087995,14350,290,DEF-COSM-02,cosmetic scratch beyond spec,MAJOR,RETURN_TO_VENDOR,MER-DC-GB-01,CLOSED,2026-02-22
QN-026-04726,SUPPLIER_COMPLAINT,2026-02-12,Hanoi Lotus Microsystems Corporation,CMP-PCB-0180,main logic board assembly 081,LOT-202602-22,4500088226,14200,480,DEF-COSM-02,cosmetic scratch beyond spec,CRITICAL,SCRAP,MER-DC-MX-01,OPEN,
QN-026-04727,SCAR,2026-02-19,Changwon Delta Circuit (Austin) ,CMP-FST-0480,torx screw 381,LOT-202602-39,,17100,480,DEF-COSM-02,cosmetic scratch beyond spec,CRITICAL,SCRAP,MER-DC-SG-01,CLOSED,2026-03-10
QN-026-04728,INCOMING_INSPECTION,2026-02-26,Pusan Display Industry Co Ltd,CMP-BAT-0515,Li-ion battery pack 416,LOT-202602-56,,18000,195,DEF-DIM-03,dimension out of tolerance,MAJOR,REWORK,MER-3PL-US-01,OPEN,NULL
QN-026-04729,INCOMING_INSPECTION,2026-03-05,"Incheon Circuit Co., Ltd.",CMP-CBL-0361,flex ribbon cable 262,LOT-202603-73,,4300,130,DEF-DIM-03,dimension out of tolerance,CRITICAL,REWORK,MER-3PL-PL-02,CLOSED,2026-03-26
QN-026-04730,SUPPLIER_COMPLAINT,2026-03-12,Binh Duong Microsystems Industrial Corp.,CMP-ADH-0208,structural adhesive 109,LOT-202603-90,4500088014,7750,50,DEF-DIM-03,dimension out of tolerance,CRITICAL,REWORK,MER-3PL-MY-03,OPEN,NULL
QN-026-04731,SCAR,2026-03-19,Gwangju Metalworks Industrial Corp.,MRO-GEN-0729,maintenance supply item 29,LOT-202603-17,4500087858,6050,70,DEF-SWELL-06,cell pouch deformation observed,MAJOR,RETURN_TO_VENDOR,MER-DC-US-01,OPEN,N/A
QN-026-04732,INCOMING_INSPECTION,2026-03-26,Sapporo Optics Joint Stock Company,CMP-ENC-0102,machined housing 003,LOT-202603-34,,17100,35,DEF-DIM-03,dimension out of tolerance,MINOR,SCRAP,MER-DC-US-02,OPEN,
QN-026-04733,INCOMING_INSPECTION,2026-04-02,Dongguan Rixin Energy Inc.,CMP-CAM-0349,camera module 250,LOT-202604-51,,17750,160,DEF-COSM-02,cosmetic scratch beyond spec,MAJOR,SCRAP,MER-DC-US-03,OPEN,N/A
QN-026-04734,SUPPLIER_COMPLAINT,2026-04-09,Quanzhou Apex Optics (Metro),CMP-PCB-0501,main logic board assembly 402,LOT-202604-68,,11800,40,DEF-COSM-07,cosmetic scratch beyond spec,MINOR,USE_AS_IS,MER-DC-US-04,CLOSED,2026-05-05
QN-026-04735,SCAR,2026-04-16,"Nagoya Metalworks Industry Co., Ltd.",CMP-DSP-0484,OLED display module 385,LOT-202604-85,4500087980,13100,155,DEF-COSM-07,cosmetic scratch beyond spec,MAJOR,REWORK,MER-DC-US-05,CLOSED,2026-05-13
QN-026-04736,INCOMING_INSPECTION,2026-04-23,Wuxi Crane Optics (Shanghai),CMP-BAT-0130,Li-ion battery pack 023,LOT-202604-12,4500087755,14550,20,DEF-SWELL-06,cell pouch deformation observed,MINOR,SCRAP,MER-DC-US-06,CLOSED,2026-05-21
QN-026-04737,INCOMING_INSPECTION,2026-04-30,"Taichung Energy Co., Ltd.",CMP-CBL-0377,flex ribbon cable 278,LOT-202604-29,,17800,35,DEF-SWELL-06,cell pouch deformation observed,MAJOR,SCRAP,MER-DC-NL-01,OPEN,N/A
QN-026-04738,SUPPLIER_COMPLAINT,2026-05-07,Shaoxing Polymer Industrial Corp.,CMP-ADH-0224,structural adhesive 125,LOT-202605-46,,19750,195,DEF-COSM-07,cosmetic scratch beyond spec,MAJOR,RETURN_TO_VENDOR,MER-DC-DE-01,OPEN,
QN-026-04739,SCAR,2026-05-14,Dalian Crest Electronics Industrial Corp.,CMP-FST-0472,torx screw 373,LOT-202605-63,,14450,300,DEF-SOLDER-01,cold solder joint on connector,CRITICAL,SCRAP,MER-DC-CN-01,CLOSED,2026-06-14
QN-026-04740,INCOMING_INSPECTION,2026-05-21,Volta Precision Joint Stock Company,CMP-ENC-0118,machined housing 019,LOT-202605-80,4500089072,14950,130,DEF-SOLDER-01,cold solder joint on connector,MAJOR,RETURN_TO_VENDOR,MER-DC-CN-02,CLOSED,2026-06-22
QN-026-04741,INCOMING_INSPECTION,2026-05-28,Da Nang Components Inc.,CMP-CAM-0365,camera module 266,LOT-202605-97,4500088852,10800,50,DEF-COSM-02,cosmetic scratch beyond spec,MAJOR,USE_AS_IS,MER-DC-JP-01,CLOSED,2026-06-30
QN-026-04742,SUPPLIER_COMPLAINT,2026-06-04,Kunshan Polymer Corporation,CMP-PCB-0252,main logic board assembly 153,LOT-202606-24,,7350,230,DEF-COSM-02,cosmetic scratch beyond spec,CRITICAL,SCRAP,MER-DC-GB-01,CLOSED,2026-07-08
QN-025-04743,SCAR,2025-01-07,Gumi Electronics (Shanghai),CMP-DSP-0500,OLED display module 393,LOT-202501-41,,6650,15,DEF-SWELL-06,cell pouch deformation observed,MINOR,SCRAP,MER-DC-MX-01,CLOSED,2025-02-11
QN-025-04744,INCOMING_INSPECTION,2025-01-14,"Ulsan Precision Industry Co., Ltd.",CMP-BAT-0146,LI-ION BATTERY PACK 047,LOT-202501-58,,13150,265,DEF-SOLDER-01,cold solder joint on connector,MAJOR,RETURN_TO_VENDOR,MER-DC-SG-01,CLOSED,2025-02-19
QN-025-04745,INCOMING_INSPECTION,2025-01-21,"Suwon Components Co., Ltd.",CMP-CBL-0393,flex ribbon cable 294,LOT-202501-75,4500087350,7300,80,DEF-DIM-03,dimension out of tolerance,MAJOR,REWORK,MER-3PL-US-01,CLOSED,2025-02-27
QN-025-04746,SUPPLIER_COMPLAINT,2025-01-28,Fukuoka Tooling Industrial Corp.,CMP-ADH-0240,structural adhesive 141,LOT-202501-92,4500088205,1600,30,DEF-DIM-03,dimension out of tolerance,MAJOR,RETURN_TO_VENDOR,MER-3PL-PL-02,CLOSED,2025-03-07
QN-025-04747,SCAR,2025-02-04,Hailong Acoustics Industrial Corp.,CMP-FST-0488,torx screw 389,LOT-202502-19,,6100,35,DEF-DIM-03,dimension out of tolerance,MAJOR,REWORK,MER-3PL-MY-03,CLOSED,2025-03-15
QN-025-04748,INCOMING_INSPECTION,2025-02-11,Chengdu Skylark Display Joint Stock Company,CMP-ENC-0134,machined housing 035,LOT-202502-36,,10250,35,DEF-DIM-03,dimension out of tolerance,MAJOR,SCRAP,MER-DC-US-01,CLOSED,2025-03-23
QN-025-04749,INCOMING_INSPECTION,2025-02-18,HUE AMBER ACOUSTICS INDUSTRIAL CORP.,MRO-GEN-0727,maintenance supply item 27,LOT-202502-53,,17300,205,DEF-SWELL-06,cell pouch deformation observed,MAJOR,REWORK,MER-DC-US-02,CLOSED,2025-03-31
QN-025-04750,SUPPLIER_COMPLAINT,2025-02-25,Ningbo Anchor Tooling Corporation,CMP-PCB-0268,main logic board assembly 169,LOT-202502-70,4500089613,18350,20,DEF-PKG-05,packaging damaged in transit,MINOR,USE_AS_IS,MER-DC-US-03,CLOSED,2025-03-09
QN-025-04751,SCAR,2025-03-04,ZHUHAI CORAL ACOUSTICS,CMP-DSP-0315,OLED DISPLAY MODULE 216,LOT-202503-87,4500087715,2550,20,DEF-SOLDER-01,cold solder joint on connector,MAJOR,SCRAP,MER-DC-US-04,CLOSED,2025-03-17
QN-025-04752,INCOMING_INSPECTION,2025-03-11,"Hangzhou Lake Display Industry Co., Ltd.",MRO-GEN-0708,maintenance supply item 08,LOT-202503-14,,5900,340,DEF-PKG-05,packaging damaged in transit,CRITICAL,USE_AS_IS,MER-DC-US-05,CLOSED,2025-03-25
QN-025-04753,INCOMING_INSPECTION,2025-03-18,"Zhongshan Circuit Co., Ltd.",CMP-CBL-0409,FLEX RIBBON CABLE 302,LOT-202503-31,,17550,270,DEF-DIM-03,dimension out of tolerance,CRITICAL,REWORK,MER-DC-US-06,CLOSED,2025-04-02
QN-025-04754,SUPPLIER_COMPLAINT,2025-03-25,Long An Microsystems Industrial Corp.,CMP-ADH-0256,structural adhesive 149,LOT-202503-48,,13900,470,DEF-DIM-03,dimension out of tolerance,CRITICAL,RETURN_TO_VENDOR,MER-DC-NL-01,CLOSED,2025-04-10
QN-025-04755,SCAR,2025-04-01,Pusan Metalworks Industrial Corp.,CMP-FST-0504,torx screw 405,LOT-202504-65,4500088951,9800,5,DEF-COSM-02,cosmetic scratch beyond spec,MINOR,SCRAP,MER-DC-DE-01,CLOSED,2025-04-18
QN-025-04756,INCOMING_INSPECTION,2025-04-08,Toyohashi Gear Microsystems Industrial Corp.,CMP-PCB-0116,main logic board assembly 017,LOT-202504-82,,8800,30,DEF-COSM-02,cosmetic scratch beyond spec,MINOR,RETURN_TO_VENDOR,MER-DC-CN-01,CLOSED,2025-04-26
QN-025-04757,INCOMING_INSPECTION,2025-04-15,HSINCHU CIRCUIT,CMP-CAM-0437,camera module 338,LOT-202504-99,,18950,155,DEF-COSM-02,cosmetic scratch beyond spec,MAJOR,SCRAP,MER-DC-CN-02,CLOSED,2025-05-04
QN-025-04758,SUPPLIER_COMPLAINT,2025-04-22,Yokohama Kiyo Microsystems Corporation,CMP-PCB-0284,main logic board assembly 185,LOT-202504-26,,11900,35,DEF-DIM-03,dimension out of tolerance,MAJOR,USE_AS_IS,MER-DC-JP-01,CLOSED,2025-05-12
QN-025-04759,SCAR,2025-04-29,"Daegu Metalworks Industry Co., Ltd.",CMP-DSP-0131,OLED display module 032,LOT-202504-43,,17100,480,DEF-DIM-03,dimension out of tolerance,CRITICAL,USE_AS_IS,MER-DC-GB-01,CLOSED,2025-05-20
QN-025-04760,INCOMING_INSPECTION,2025-05-06,"Kobe Mira Optics Industry Co., Ltd.",CMP-BAT-0178,Li-ion battery pack 079,LOT-202505-60,4500087407,4300,15,DEF-COSM-02,cosmetic scratch beyond spec,MINOR,USE_AS_IS,MER-DC-MX-01,CLOSED,2025-05-28
QN-025-04761,INCOMING_INSPECTION,2025-05-13,"Pingtung Energy Co., Ltd.",CMP-CBL-0425,flex ribbon cable 326,LOT-202505-77,4500087377,6800,5,DEF-SWELL-06,cell pouch deformation observed,MINOR,RETURN_TO_VENDOR,MER-DC-SG-01,CLOSED,2025-06-05
QN-025-04762,SUPPLIER_COMPLAINT,2025-05-20,Nagoya Polymer Industrial Corp.,CMP-ADH-0272,structural adhesive 173,LOT-202505-94,,7900,10,DEF-PKG-05,packaging damaged in transit,MINOR,RETURN_TO_VENDOR,MER-3PL-US-01,CLOSED,2025-06-13
QN-025-04763,SCAR,2025-05-27,Wuxi Crane Electronics Industrial Corp.,CMP-FST-0319,torx screw 212,LOT-202505-21,,5500,20,DEF-PKG-05,packaging damaged in transit,MINOR,REWORK,MER-3PL-PL-02,CLOSED,2025-06-21
QN-025-04764,INCOMING_INSPECTION,2025-06-03,Taoyuan Optics,CMP-ENC-0206,machined housing 107,LOT-202506-38,,12900,140,DEF-PKG-05,packaging damaged in transit,MAJOR,RETURN_TO_VENDOR,MER-3PL-MY-03,CLOSED,2025-06-29
QN-025-04765,INCOMING_INSPECTION,2025-06-10,Xiamen Harbor Energy Inc.,CMP-CAM-0454,camera module 355,LOT-202506-55,4500089901,8200,80,DEF-DIM-03,dimension out of tolerance,MAJOR,RETURN_TO_VENDOR,MER-DC-US-01,CLOSED,2025-07-07
QN-025-04766,SUPPLIER_COMPLAINT,2025-06-17,Foshan Ridge Polymer Corporation,CMP-PCB-0300,main logic board assembly 201,LOT-202506-72,4500089550,16150,40,DEF-PKG-05,packaging damaged in transit,MINOR,USE_AS_IS,MER-DC-US-02,CLOSED,2025-07-15
QN-025-04767,SCAR,2025-06-24,"Tianjin Gate Electronics Industry Co., Ltd.",CMP-DSP-0347,OLED display module 248,LOT-202506-89,,5200,130,DEF-ELEC-04,fails electrical continuity test,CRITICAL,REWORK,MER-DC-US-03,CLOSED,2025-07-23
QN-025-04768,INCOMING_INSPECTION,2025-07-01,"Quang Nam Precision Industry Co., Ltd.",CMP-BAT-0194,Li-ion battery pack 095,LOT-202507-16,,2400,0,DEF-PKG-05,packaging damaged in transit,MINOR,SCRAP,MER-DC-US-04,CLOSED,2025-07-31
QN-025-04769,INCOMING_INSPECTION,2025-07-08,"Kunshan Components Co., Ltd.",CMP-CBL-0441,flex ribbon cable 342,LOT-202507-33,,5800,10,DEF-ELEC-04,fails electrical continuity test,MINOR,REWORK,MER-DC-US-05,CLOSED,2025-08-08
QN-025-04770,SUPPLIER_COMPLAINT,2025-07-15,Gumi Tooling Industrial Corp.,CMP-ADH-0288,structural adhesive 189,LOT-202507-50,4500087684,2450,40,DEF-COSM-07,cosmetic scratch beyond spec,CRITICAL,REWORK,MER-DC-US-06,CLOSED,2025-08-16
QN-025-04771,SCAR,2025-07-22,Suzhou Brightway Electronics Industrial Corp.,CMP-FST-0375,torx screw 276,LOT-202507-67,4500088453,4950,70,DEF-ELEC-04,fails electrical continuity test,MAJOR,RETURN_TO_VENDOR,MER-DC-NL-01,CLOSED,2025-08-24
QN-025-04772,INCOMING_INSPECTION,2025-07-29,OSAKA MEIWA PRECISION JOINT STOCK COMPANY,CMP-ENC-0422,machined housing 323,LOT-202507-84,,7850,20,DEF-PKG-05,packaging damaged in transit,MAJOR,USE_AS_IS,MER-DC-DE-01,CLOSED,2025-09-01
QN-025-04773,INCOMING_INSPECTION,2025-08-05,SENDAI COMPONENTS,CMP-CAM-0470,camera module 371,LOT-202508-11,,19450,40,DEF-ELEC-04,fails electrical continuity test,MAJOR,USE_AS_IS,MER-DC-CN-01,CLOSED,2025-09-09
QN-025-04774,SUPPLIER_COMPLAINT,2025-08-12,Nara Tooling Corporation,CMP-PCB-0116,main logic board assembly 017,LOT-202508-28,,5950,30,DEF-SOLDER-01,cold solder joint on connector,MAJOR,REWORK,MER-DC-CN-02,CLOSED,2025-09-17
QN-025-04775,SCAR,2025-08-19,"Miaoli Acoustics Industry Co., Ltd.",CMP-DSP-0363,OLED display module 264,LOT-202508-45,4500087759,7900,5,DEF-SWELL-06,cell pouch deformation observed,MINOR,RETURN_TO_VENDOR,MER-DC-JP-01,CLOSED,2025-09-25
QN-025-04776,INCOMING_INSPECTION,2025-08-26,"Yilan Display Industry Co., Ltd.",CMP-BAT-0210,Li-ion battery pack 111,LOT-202508-62,4500089605,16750,180,DEF-ELEC-04,fails electrical continuity test,MAJOR,SCRAP,MER-DC-GB-01,CLOSED,
QN-025-04777,INCOMING_INSPECTION,2025-09-02,"Ningbo Anchor Circuit Co., Ltd.",CMP-CBL-0257,flex ribbon cable 158,LOT-202509-79,,1450,0,DEF-SOLDER-01,cold solder joint on connector,MAJOR,RETURN_TO_VENDOR,MER-DC-MX-01,CLOSED,2025-10-11
