TICKET_ID,CREATED_TS,CHANNEL,CUSTOMER_COUNTRY,PRODUCT_DESCRIPTION_RAW,SERIAL_NUMBER,PURCHASE_STORE,ISSUE_CATEGORY,SUBJECT,DESCRIPTION,STATUS,RESOLUTION_CODE,RESOLVED_DATE,CSAT_SCORE
TCK-301345,2025-08-07T11:55:00+08:00,PHONE,US,Meridian Aura 14 Pro 256GB Silver,ARA1451055D,,CONNECTIVITY,Connectivity issue with Aura 14 Pro 256GB Silver,The aura 14 pro 256gb silver I purchased keeps failing to pair. Please advise on warranty options.,CLOSED,REPLACED,2025-08-13,1
TCK-301346,2025-08-10T12:02:00-07:00,CHAT,AU,Slate9256GBBlue 256,SLT9058974E,,AUDIO,Audio issue with Slate 9 256GB Blue,"Hello, my Meridian Slate 9 256GB Blue has been crackling at high volume since last week. Very disappointed.",NEW,,N/A,4
TCK-301347,2025-08-13T13:09:00+01:00,PHONE,JP,my meridian tablet,SLT1166893F,,DISPLAY,Display issue with Slate 11 128GB Black,Slate11128GBBlack 128 flickering at low brightness during normal use. Requesting a replacement unit.,IN_PROGRESS,REPLACED,2025-08-21,2
TCK-301348,2025-08-16T14:16:00+09:00,STORE,CN,slate 11 pro 128gb silver,SLT1174812G,,SOFTWARE,Software issue with Slate 11 Pro 128GB Silver,My my meridian tablet stopped freezing on the lock screen after the last update. I bought it at the store and it is only 15 months old.,IN_PROGRESS,REPAIRED,2025-08-25,5
TCK-301349,2025-08-19T15:23:00-05:00,EMAIL,NL,halo buds blue,HLOB182731H,,BATTERY,Battery issue with Halo Buds Blue,"Hello, my halo buds blue has been draining within two hours since last week. Very disappointed.",CLOSED,REPLACED,2025-08-29,3
TCK-301350,2025-08-22T16:30:00Z,EMAIL,US,Meridian Halo Mini Black,HLOMN90650K,,SHIPPING_DAMAGE,Shipping Damage issue with Halo Mini Black,The halo mini black I purchased keeps missing accessories. Please advise on warranty options.,CLOSED,REPAIRED,2025-08-24,
TCK-301351,2025-08-25T17:37:00+08:00,CHAT,US,HaloGoSilver,HLOGO98569M,Meridian Store Chicago 12,OTHER,Other issue with Halo Go Silver,Device behaving oddly. Serial sticker is worn but it is a Meridian Halo Go Silver.,IN_PROGRESS,,,4
TCK-301352,2025-08-28T18:44:00-07:00,CHAT,AU,,HLOB306488N,,SHIPPING_DAMAGE,Shipping Damage issue with Halo Buds 3 Blue,After charging overnight the HaloBuds3Blue started dented on arrival. The packaging feels warm.,NEW,REFUND,2025-09-01,2
TCK-301353,2025-08-31T08:51:00+01:00,PHONE,JP,core watch 3 green,CRW3014407P,,AUDIO,Audio issue with Core Watch 3 Green,Device losing the left channel. Serial sticker is worn but it is a my meridian watch.,NEW,REPAIRED,2025-09-05,5
TCK-301354,2025-09-03T09:58:00+09:00,CHAT,CN,core band 2 black,CRBN222326Q,,DISPLAY,Display issue with Core Band 2 Black,Our IT team sees the core band 2 black going black randomly on multiple units we deployed.,IN_PROGRESS,NO_FAULT_FOUND,2025-09-09,3
TCK-301355,2025-09-06T10:05:00-05:00,PHONE,NL,Meridian Core Kids Silver,CRKID30245R,,DISPLAY,Display issue with Core Kids Silver,Device going black randomly. Serial sticker is worn but it is a core kids silver.,CLOSED,NO_FAULT_FOUND,2025-09-13,1
TCK-301356,2025-09-09T11:12:00Z,CHAT,FR,Pulse7Pro128GBBlack 128,,,DISPLAY,Display issue with Pulse 7 Pro 128GB Black,Our IT team sees the Meridian Pulse 7 Pro 128GB Black going black randomly on multiple units we deployed.,NEW,,NULL,
TCK-301357,2025-09-09T11:12:00Z,PHONE,DE,my meridian phone,PLS8P46083T,,DISPLAY,Display issue with Pulse 8 Pro 128GB Silver,After charging overnight the device started showing green lines. The unit feels warm.,CLOSED,REPLACED,2025-09-18,2
TCK-301358,2025-09-15T13:26:00-07:00,STORE,GB,pullse 9 128gb blue,PLS9054002U,Meridian Store London 89,BATTERY,Battery issue with Pulse 9 128GB Blue,Device shutting down at 30%. Serial sticker is worn but it is a device.,NEW,REPAIRED,2025-09-25,5
TCK-301359,2025-09-18T14:33:00+01:00,PHONE,JP,pulse 9 ultra 256gb black,PLS9U61921V,,BATTERY,Battery issue with Pulse 9 Ultra 256GB Black,Customer reports not holding a charge on a device. The unit seems to be the cause.,IN_PROGRESS,NO_FAULT_FOUND,2025-09-20,3
TCK-301360,2025-09-21T15:40:00+09:00,PHONE,CN,Meridian Pulse X Fold 256GB Silver,PLSXF69840W,,OTHER,Other issue with Pulse X Fold 256GB Silver,"Hello, my pulse x fold 256gb silver has been behaving oddly since last week. Very disappointed.",CLOSED,REPLACED,2025-09-24,NULL
TCK-301361,2025-09-24T16:47:00-05:00,STORE,NL,Pulse6Pro256GBBlue 256,PLS6P77759X,,BATTERY,Battery issue with Pulse 6 Pro 256GB Blue,Customer reports shutting down at 30% on a Meridian Pulse 6 Pro 256GB Blue. The battery seems to be the cause.,IN_PROGRESS,,N/A,4
TCK-301362,2025-09-27T17:54:00Z,CHAT,FR,my meridian laptop,ARA1585678Y,,AUDIO,Audio issue with Aura 15 128GB Black,After charging overnight the Aura15128GBBlack 128 started crackling at high volume. The speaker feels warm.,NEW,REPLACED,2025-10-02,
TCK-301363,2025-09-30T18:01:00+08:00,STORE,DE,aura 16 128gb silver,ARA1693597Z,,OTHER,Other issue with Aura 16 128GB Silver,After charging overnight the my meridian laptop started behaving oddly. The unit feels warm.,RESOLVED,REPLACED,2025-10-06,5
TCK-301364,2025-10-03T08:08:00-07:00,PHONE,GB,aura studio 128gb blue,ARAST01516A,,OTHER,Other issue with Aura Studio 128GB Blue,The aura studio 128gb blue I purchased keeps rattling when shaken. Please advise on warranty options.,RESOLVED,REFUND,2025-10-10,3
TCK-301365,2025-10-06T09:15:00+01:00,STORE,CA,,ARA1309435B,Meridian Store Vancouver 76,SHIPPING_DAMAGE,Shipping Damage issue with Aura 13 Pro 256GB Black,"Hello, my aura 13 pro 256gb black has been missing accessories since last week. Very disappointed.",IN_PROGRESS,NO_FAULT_FOUND,2025-10-14,1
TCK-301366,2025-10-09T10:22:00+09:00,CHAT,US,Slate8256GBSilver 256,SLT8017354C,,SHIPPING_DAMAGE,Shipping Damage issue with Slate 8 256GB Silver,Customer reports dented on arrival on a Meridian Slate 8 256GB Silver. The unit seems to be the cause.,IN_PROGRESS,,,4
TCK-301367,2025-10-12T11:29:00-05:00,EMAIL,NL,my meridian tablet,SLT1025273D,,SHIPPING_DAMAGE,Shipping Damage issue with Slate 10 256GB Blue,After charging overnight the Slate10256GBBlue 256 started dented on arrival. The unit feels warm.,IN_PROGRESS,REPLACED,2025-10-22,2
TCK-301368,2025-10-15T12:36:00Z,STORE,FR,slate mini 128gb black,,,DISPLAY,Display issue with Slate Mini 128GB Black,My my meridian tablet stopped going black randomly after the last update. I bought it at the store and it is only 12 months old.,CLOSED,NO_FAULT_FOUND,2025-10-17,
TCK-301369,2025-10-18T13:43:00+08:00,PHONE,DE,slate kids 128gb silver,SLTKD41111F,,BATTERY,Battery issue with Slate Kids 128GB Silver,Customer reports shutting down at 30% on a slate kids 128gb silver. The unit seems to be the cause.,RESOLVED,REPAIRED,2025-10-21,3
TCK-301370,2025-10-21T14:50:00-07:00,CHAT,GB,Meridian Halo Buds 2 Pro Silver,HLOB249030G,,SHIPPING_DAMAGE,Shipping Damage issue with Halo Buds 2 Pro Silver,Customer reports dented on arrival on a halo buds 2 pro silver. The packaging seems to be the cause.,IN_PROGRESS,NO_FAULT_FOUND,2025-10-25,1
TCK-301371,2025-10-24T15:57:00+01:00,EMAIL,CA,HaloSoundbarBlue,HLOSB56949H,,BATTERY,Battery issue with Halo Soundbar Blue,Gift for my daughter — the Meridian Halo Soundbar Blue arrived not holding a charge. Box was intact.,RESOLVED,,NULL,4
TCK-301372,2025-10-27T16:04:00+09:00,CHAT,US,my meridian speaker,HLOA164868K,Meridian Store Portland 63,OTHER,Other issue with Halo Arc Green,My HaloArcGreen stopped behaving oddly after the last update. I bought it at Meridian Store Portland 63 and it is only 16 months old.,IN_PROGRESS,REFUND,2025-11-02,2
TCK-301373,2025-10-30T17:11:00-05:00,STORE,US,core watch 2 black,CRW2072787M,,DISPLAY,Display issue with Core Watch 2 Black,"Hello, my my meridian watch has been going black randomly since last week. Very disappointed.",IN_PROGRESS,REPLACED,2025-11-06,5
TCK-301374,2025-11-02T18:18:00Z,STORE,US,core watch 4 silver,CRW4080706N,,BATTERY,Battery issue with Core Watch 4 Silver,Device shutting down at 30%. Serial sticker is worn but it is a core watch 4 silver.,NEW,REFUND,2025-11-10,
TCK-301375,2025-11-05T08:25:00+08:00,CHAT,DE,Meridian Core Ring Blue,CRRNG88625P,,SHIPPING_DAMAGE,Shipping Damage issue with Core Ring Blue,Customer reports delivered with a cracked corner on a core ring blue. The unit seems to be the cause.,CLOSED,NO_FAULT_FOUND,2025-11-14,1
TCK-301376,2025-11-08T09:32:00-07:00,STORE,GB,CoreSenseGreen,CRSNS96544Q,,DISPLAY,Display issue with Core Sense Green,Customer reports flickering at low brightness on a Meridian Core Sense Green. The unit seems to be the cause.,RESOLVED,,N/A,4
TCK-301377,2025-11-11T10:39:00+01:00,EMAIL,CA,my meridian phone,PLS8004463R,,CONNECTIVITY,Connectivity issue with Pulse 8 128GB Black,"Hello, my device has been losing 5G signal since last week. Very disappointed.",IN_PROGRESS,NO_FAULT_FOUND,2025-11-13,NULL
TCK-301378,2025-11-14T11:46:00+09:00,EMAIL,US,,PLS8L12382S,,SHIPPING_DAMAGE,Shipping Damage issue with Pulse 8 Lite 128GB Silver,After charging overnight the device started missing accessories. The unit feels warm.,NEW,REFUND,2025-11-17,5
TCK-301379,2025-11-17T12:53:00-05:00,PHONE,US,pulse 9 pro 128gb blue,PLS9P20301T,Meridian Store Denver 50,OTHER,Other issue with Pulse 9 Pro 128GB Blue,"Hello, my device has been behaving oddly since last week. Very disappointed.",IN_PROGRESS,REPLACED,2025-11-21,3
TCK-301380,2025-11-17T12:53:00-05:00,PHONE,US,Meridian Pulse 9 Lite 256GB Black,,,AUDIO,Audio issue with Pulse 9 Lite 256GB Black,My pulse 9 lite 256gb black stopped producing static after the last update. I bought it at the store and it is only 1 months old.,CLOSED,NO_FAULT_FOUND,2025-11-22,
TCK-301381,2025-11-23T14:07:00+08:00,CHAT,US,Pulse6256GBSilver 256,PLS6036139V,,OTHER,Other issue with Pulse 6 256GB Silver,Our IT team sees the Meridian Pulse 6 256GB Silver rattling when shaken on multiple units we deployed.,IN_PROGRESS,,,4
TCK-301382,2025-11-26T15:14:00-07:00,PHONE,AU,my meridian laptop,ARA1344058W,,CONNECTIVITY,Connectivity issue with Aura 13 256GB Blue,Device losing 5G signal. Serial sticker is worn but it is a Aura13256GBBlue 256.,NEW,NO_FAULT_FOUND,2025-12-03,2
TCK-301383,2025-11-29T16:21:00+01:00,PHONE,CA,aura 15 pro 128gb black,ARA1551977X,,SHIPPING_DAMAGE,Shipping Damage issue with Aura 15 Pro 128GB Black,Device delivered with a cracked corner. Serial sticker is worn but it is a my meridian laptop.,RESOLVED,NO_FAULT_FOUND,2025-12-07,5
TCK-301384,2025-12-02T17:28:00+09:00,STORE,US,aura 16 pro 128gb silver,ARA1659896Y,,SOFTWARE,Software issue with Aura 16 Pro 128GB Silver,After charging overnight the aura 16 pro 128gb silver started freezing on the lock screen. The unit feels warm.,RESOLVED,REFUND,2025-12-11,3
TCK-301385,2025-12-05T18:35:00-05:00,CHAT,US,Meridian Aura Go 128GB Blue,ARAGO67815Z,,SHIPPING_DAMAGE,Shipping Damage issue with Aura Go 128GB Blue,Our IT team sees the aura go 128gb blue dented on arrival on multiple units we deployed.,RESOLVED,NO_FAULT_FOUND,2025-12-15,1
TCK-301386,2025-12-08T08:42:00Z,CHAT,US,Aura14Pro256GBBlack 256,ARA1475734A,Meridian Store Boston 37,AUDIO,Audio issue with Aura 14 Pro 256GB Black,After charging overnight the Meridian Aura 14 Pro 256GB Black started producing static. The unit feels warm.,CLOSED,,NULL,
TCK-301387,2025-12-11T09:49:00+08:00,STORE,US,my meridian tablet,SLT9083653B,,BATTERY,Battery issue with Slate 9 256GB Silver,"Hello, my Slate9256GBSilver 256 has been shutting down at 30% since last week. Very disappointed.",RESOLVED,REFUND,2025-12-14,2
TCK-301388,2025-12-14T10:56:00-07:00,CHAT,AU,slate 10 pro 256gb blue,SLT1091572C,,SHIPPING_DAMAGE,Shipping Damage issue with Slate 10 Pro 256GB Blue,Gift for my daughter — the my meridian tablet arrived delivered with a cracked corner. Box was intact.,RESOLVED,REFUND,2025-12-18,5
TCK-301389,2025-12-17T11:03:00+01:00,PHONE,JP,slate 11 pro 128gb black,SLT1199491D,,AUDIO,Audio issue with Slate 11 Pro 128GB Black,"Hello, my slate 11 pro 128gb black has been producing static since last week. Very disappointed.",CLOSED,NO_FAULT_FOUND,2025-12-22,3
TCK-301390,2025-12-20T12:10:00+09:00,PHONE,CN,Meridian Halo Buds Silver,HLOB107410E,,SHIPPING_DAMAGE,Shipping Damage issue with Halo Buds Silver,The halo buds silver I purchased keeps dented on arrival. Please advise on warranty options.,RESOLVED,REPAIRED,2025-12-26,1
TCK-301391,2025-12-23T13:17:00-05:00,EMAIL,US,,HLOMX15329F,,OTHER,Other issue with Halo Max Green,"Hello, my Meridian Halo Max Green has been behaving oddly since last week. Very disappointed.",CLOSED,,N/A,4
TCK-301392,2025-12-26T14:24:00Z,STORE,US,my meridian speaker,,,BATTERY,Battery issue with Halo Go Black,"Hello, my HaloGoBlack has been draining within two hours since last week. Very disappointed.",RESOLVED,REPAIRED,2026-01-03,
TCK-301393,2025-12-29T15:31:00+08:00,CHAT,US,halo buds 3 silver,HLOB331167H,Meridian Store San Diego 24,DISPLAY,Display issue with Halo Buds 3 Silver,Gift for my daughter — the my meridian speaker arrived showing green lines. Box was intact.,IN_PROGRESS,REPAIRED,2026-01-07,5
TCK-301394,2026-01-01T16:38:00-07:00,CHAT,AU,core watch 3 blue,CRW3039086K,,OTHER,Other issue with Core Watch 3 Blue,Device rattling when shaken. Serial sticker is worn but it is a core watch 3 blue.,RESOLVED,REFUND,2026-01-11,NULL
TCK-301395,2026-01-04T17:45:00+01:00,CHAT,JP,Meridian Core Band Green,CRBND47005M,,BATTERY,Battery issue with Core Band Green,Gift for my daughter — the core band green arrived shutting down at 30%. Box was intact.,CLOSED,REPLACED,2026-01-06,1
TCK-301396,2026-01-07T18:52:00+09:00,CHAT,CN,CoreKidsBlack,CRKID54924N,,DISPLAY,Display issue with Core Kids Black,My Meridian Core Kids Black stopped showing green lines after the last update. I bought it at the store and it is only 17 months old.,CLOSED,,,4
TCK-301397,2026-01-10T08:59:00-05:00,STORE,NL,my meridian phone,PLS7062843P,,DISPLAY,Display issue with Pulse 7 256GB Blue,device showing green lines during normal use. Requesting a replacement unit.,CLOSED,REPAIRED,2026-01-14,2
TCK-301398,2026-01-13T09:06:00Z,STORE,FR,pullse 8 pro 128gb black,PLS8P70762Q,,AUDIO,Audio issue with Pulse 8 Pro 128GB Black,device producing static during normal use. Requesting a replacement unit.,NEW,NO_FAULT_FOUND,2026-01-18,
TCK-301399,2026-01-16T10:13:00+08:00,STORE,DE,pulse 9 128gb silver,PLS9078681R,,AUDIO,Audio issue with Pulse 9 128GB Silver,device losing the left channel during normal use. Requesting a replacement unit.,CLOSED,REPAIRED,2026-01-22,3
TCK-301400,2026-01-19T11:20:00-07:00,EMAIL,AU,Meridian Pulse 9 Ultra 128GB Blue,PLS9U86600S,Meridian Store Sydney 11,OTHER,Other issue with Pulse 9 Ultra 128GB Blue,"Hello, my pulse 9 ultra 128gb blue has been behaving oddly since last week. Very disappointed.",RESOLVED,NO_FAULT_FOUND,2026-01-26,1
TCK-301401,2026-01-22T12:27:00+01:00,EMAIL,JP,PulseXFold256GBBlack 256,PLSXF94519T,,DISPLAY,Display issue with Pulse X Fold 256GB Black,Device flickering at low brightness. Serial sticker is worn but it is a Meridian Pulse X Fold 256GB Black.,RESOLVED,,NULL,4
TCK-301402,2026-01-25T13:34:00+09:00,PHONE,CN,my meridian phone,PLS6P02438U,,CONNECTIVITY,Connectivity issue with Pulse 6 Pro 256GB Silver,After charging overnight the Pulse6Pro256GBSilver 256 started losing 5G signal. The antenna feels warm.,RESOLVED,REPAIRED,2026-02-03,2
TCK-301403,2026-01-25T13:34:00+09:00,PHONE,NL,aura 14 256gb blue,ARA1410357V,,OTHER,Other issue with Aura 14 256GB Blue,Gift for my daughter — the my meridian laptop arrived behaving oddly. Box was intact.,RESOLVED,REFUND,2026-02-04,5
TCK-301404,2026-01-31T15:48:00Z,PHONE,FR,,,,SHIPPING_DAMAGE,Shipping Damage issue with Aura 16 128GB Black,Our IT team sees the aura 16 128gb black missing accessories on multiple units we deployed.,IN_PROGRESS,REFUND,2026-02-02,
TCK-301405,2026-02-03T16:55:00+08:00,PHONE,DE,Meridian Aura Studio 128GB Silver,ARAST26195X,,SOFTWARE,Software issue with Aura Studio 128GB Silver,Gift for my daughter — the aura studio 128gb silver arrived rebooting in a loop. Box was intact.,RESOLVED,NO_FAULT_FOUND,2026-02-06,1
TCK-301406,2026-02-06T17:02:00-07:00,CHAT,GB,Aura13Pro128GBBlue 128,ARA1334114Y,,BATTERY,Battery issue with Aura 13 Pro 128GB Blue,I went back to the store but they redirected me here. The Meridian Aura 13 Pro 128GB Blue is shutting down at 30%.,IN_PROGRESS,,N/A,4
TCK-301407,2026-02-09T18:09:00+01:00,EMAIL,CA,my meridian tablet,SLT8042033Z,Meridian Store Vancouver 88,BATTERY,Battery issue with Slate 8 256GB Black,Gift for my daughter — the Slate8256GBBlack 256 arrived not holding a charge. Box was intact.,NEW,REPLACED,2026-02-14,2
TCK-301408,2026-02-12T08:16:00+09:00,STORE,CN,slate 10 256gb silver,SLT1049952A,,BATTERY,Battery issue with Slate 10 256GB Silver,Gift for my daughter — the my meridian tablet arrived draining within two hours. Box was intact.,RESOLVED,REPAIRED,2026-02-18,5
TCK-301409,2026-02-15T09:23:00-05:00,PHONE,NL,slate 11 256gb blue,SLT1157871B,,BATTERY,Battery issue with Slate 11 256GB Blue,Gift for my daughter — the slate 11 256gb blue arrived draining within two hours. Box was intact.,RESOLVED,REFUND,2026-02-22,3
TCK-301410,2026-02-18T10:30:00Z,CHAT,FR,Meridian Slate Kids 128GB Black,SLTKD65790C,,AUDIO,Audio issue with Slate Kids 128GB Black,Gift for my daughter — the slate kids 128gb black arrived losing the left channel. Box was intact.,IN_PROGRESS,REPLACED,2026-02-26,
TCK-301411,2026-02-21T11:37:00+08:00,CHAT,DE,HaloBuds2ProBlack,HLOB273709D,,OTHER,Other issue with Halo Buds 2 Pro Black,Device getting warm in standby. Serial sticker is worn but it is a Meridian Halo Buds 2 Pro Black.,CLOSED,,,NULL
TCK-301412,2026-02-24T12:44:00-07:00,EMAIL,GB,my meridian speaker,HLOSB81628E,,SOFTWARE,Software issue with Halo Soundbar Silver,Device freezing on the lock screen. Serial sticker is worn but it is a HaloSoundbarSilver.,NEW,REPLACED,2026-03-06,2
TCK-301413,2026-02-27T13:51:00+01:00,EMAIL,CA,halo arc blue,HLOA189547F,,SOFTWARE,Software issue with Halo Arc Blue,Customer reports stuck on the update screen on a my meridian speaker. The unit seems to be the cause.,IN_PROGRESS,REFUND,2026-03-01,5
TCK-301414,2026-03-02T14:58:00+09:00,STORE,US,halo fit green,HLOFT97466G,Meridian Store Seattle 75,DISPLAY,Display issue with Halo Fit Green,Gift for my daughter — the halo fit green arrived going black randomly. Box was intact.,NEW,REPAIRED,2026-03-05,3
TCK-301415,2026-03-05T15:05:00-05:00,STORE,US,Meridian Core Watch 4 Black,CRW4005385H,,BATTERY,Battery issue with Core Watch 4 Black,Device shutting down at 30%. Serial sticker is worn but it is a core watch 4 black.,IN_PROGRESS,NO_FAULT_FOUND,2026-03-09,1
TCK-301416,2026-03-08T16:12:00Z,STORE,FR,CoreRingSilver,,,AUDIO,Audio issue with Core Ring Silver,Meridian Core Ring Silver losing the left channel during normal use. Requesting a replacement unit.,CLOSED,,NULL,
TCK-301417,2026-03-11T17:19:00+08:00,EMAIL,DE,,CRSNS21223M,,DISPLAY,Display issue with Core Sense Blue,The device I purchased keeps showing green lines. Please advise on warranty options.,IN_PROGRESS,REFUND,2026-03-17,2
TCK-301418,2026-03-14T18:26:00-07:00,STORE,GB,pullse 7 pro 256gb blue,PLS7P29142N,,SHIPPING_DAMAGE,Shipping Damage issue with Pulse 7 Pro 256GB Blue,Device missing accessories. Serial sticker is worn but it is a device.,IN_PROGRESS,REPAIRED,2026-03-21,5
TCK-309000,2026-03-20T09:00:00Z,PHONE,US,pulse 9 pro,PLS9P51400G,,BATTERY,Back cover lifting / battery concern on Pulse 9 Pro,I noticed battery swelling on my Pulse 9 Pro — the back cover is lifting near the camera.,NEW,,NULL,1
