PO_NUMBER,PO_LINE_ITEM,DOC_TYPE,PO_DATE,VENDOR_ID,SUPPLIER_NAME,MATERIAL_NUMBER,SHORT_TEXT,ORDER_QTY,ORDER_UOM,NET_PRICE,PRICE_UNIT,CURRENCY,NET_VALUE_USD,INCOTERMS,INCOTERMS_LOCATION,PLANT_CODE,DELIVERY_DATE,PURCH_GROUP,PO_STATUS
4500089613,00030,NB,2025-06-23,0000106102,Ningbo Anchor Tooling Corporation,CMP-PCB-0268,main logic board assembly 169 - expedite,11741,EA,"924,885.00",100,JPY,"700,585.47",CIF,VNSGN,MER-DC-CN-01,2025-08-27,P105,CLOSED
4500089615,00010,NB,2025-06-28,0000123912,Foshan Ridge Display Joint Stock Company,CMP-ENC-0479,machined housing 380,14837,PC,"9,330.00",1000,USD,"USD 138,429.21",EXW,CNSHA,MER-DC-DE-01,2025-09-02,P100,CANCELLED
4500089617,00010,NB,2025-07-03,0000108979,Hefei Summit Circuit Inc.,CMP-CAM-0285,camera module 186,10104,PC,"23,210.00",1000,USD,"234,513.84",EXW,CNXMN,MER-DC-CN-01,2025-09-08,P108,CANCELLED
4500089617,00020,NB,2025-07-03,0000108979,Hefei Summit Circuit Inc.,CMP-CAM-0486,camera module 387,1406,EA,22.69,1,USD,"31,902.14",EXW,CNXMN,MER-DC-CN-02,2025-09-08,P108,CANCELLED
4500089617,00030,NB,2025-07-03,0000108979,Hefei Summit Circuit Inc.,CMP-CAM-0285,camera module 186 - expedite,6596,PC,"2,321.00",100,USD,"USD 153,093.16",EXW,CNXMN,MER-DC-JP-01,2025-09-08,P108,CLOSED
4500089625,00010,ZNB,2025-07-08,0000105143,"Volta Energy Co., Ltd.",MRO-GEN-0707,maintenance supply item 07,17386,EA,"25,635.00",100,USD,"4,456,901.10",DAP,JPNGO,MER-DC-CN-02,2025-09-14,P107,CLOSED
4500089625,00020,ZNB,2025-07-08,0000105143,"Volta Energy Co., Ltd.",CMP-BAT-0118,Li-ion battery pack 4500mAh,7357,EA,"9,400.00",1000,USD,"69,155.80",DAP,JPNGO,MER-DC-JP-01,2025-09-14,P107,CANCELLED
4500089625,00030,ZNB,2025-07-08,0000105143,"Volta Energy Co., Ltd.",MRO-GEN-0707,maintenance supply item 07,17386,EA,"25,635.00",100,USD,"USD 4,456,901.10",DAP,JPNGO,MER-DC-GB-01,2025-09-14,P107,CLOSED
4500089630,00010,NB,2025-07-13,0000115692,"Sendai Display Industry Co., Ltd.",CMP-BAT-0258,Li-ion battery pack 159,2323,EA,"81,216.00",1000,CNY,"26,203.44",DAP,JPNGO,MER-DC-JP-01,2025-09-20,P103,OPEN
4500089630,00020,NB,2025-07-13,0000115692,"Sendai Display Industry Co., Ltd.",CMP-BAT-0459,Li-ion battery pack 360 - expedite,10661,PC,830.16,10,CNY,"122,921.33",DAP,JPNGO,MER-DC-GB-01,2025-09-20,P103,CLOSED
4500089630,00030,NB,2025-07-13,0000115692,"Sendai Display Industry Co., Ltd.",CMP-BAT-0258,Li-ion battery pack 159,8974,EA,"81,216.00",1000,CNY,"USD 101,226.72",DAP,JPNGO,MER-DC-MX-01,2025-09-20,P103,CLOSED
4500089630,00040,NB,2025-07-13,0000115692,"Sendai Display Industry Co., Ltd.",CMP-BAT-0258,Li-ion battery pack 159,8974,EA,"81,216.00",1000,CNY,"101,226.72",DAP,JPNGO,MER-DC-SG-01,2025-09-20,P103,CANCELLED
4500089636,00010,NB,2025-07-18,0000106924,"Wuxi Crane Optics Industry Co., Ltd.",CMP-BAT-0330,Li-ion battery pack 231,19766,EA,112.70,10,USD,"USD 222,762.82",EXW,CNSHA,MER-DC-GB-01,2025-08-17,P103,CLOSED
4500089636,00020,NB,2025-07-18,0000106924,"Wuxi Crane Optics Industry Co., Ltd.",CMP-BAT-0130,Li-ion battery pack 023,17353,EA,892.08,10,CNY,"USD 215,003.67",EXW,CNSHA,MER-DC-MX-01,2025-08-17,P103,OPEN
4500089640,00010,NB,2025-07-23,0000134324,"Miaoli Precision Industry Co., Ltd.",CMP-ENC-0190,machined housing 091 - expedite,18991,EA,"5,392.80",100,CNY,"142,242.59",DAP,VNSGN,MER-DC-MX-01,2025-08-23,P105,CANCELLED
4500089640,00020,NB,2025-07-23,0000134324,"Miaoli Precision Industry Co., Ltd.",CMP-ENC-0190,machined housing 091,18991,EA,"5,392.80",100,CNY,"142,242.59",DAP,VNSGN,MER-DC-SG-01,2025-08-23,P105,CLOSED
4500089647,00010,NB,2025-07-28,110897,"Miaoli Acoustics Industry Co., Ltd.",CMP-DSP-0363,OLED display module 264,5371,PC,"400,464.00",1000,CNY,"298,735.02",CIF,VNSGN,MER-DC-SG-01,2025-08-29,P105,OPEN
4500089647,00020,NB,2025-07-28,110897,"Miaoli Acoustics Industry Co., Ltd.",CMP-DSP-0363,OLED display module 264 - expedite,37,KPC,"4,004.64",10,CNY,"2,057,940.00",CIF,VNSGN,MER-3PL-US-01,2025-08-29,P105,CLOSED
4500089647,00030,NB,2025-07-28,110897,"Miaoli Acoustics Industry Co., Ltd.",CMP-DSP-0363,OLED display module 264,4732,EA,"400,464.00",1000,CNY,"263,193.84",CIF,VNSGN,MER-3PL-PL-02,2025-08-29,P105,CANCELLED
4500089650,00010,NB,2025-08-02,0000105691,Hsinchu Circuit Inc.,CMP-CAM-0237,camera module 138,7551,EA,"13,050.00",1000,USD,"USD 98,540.55",EXW,CNSHA,MER-3PL-US-01,2025-09-04,P103,CLOSED
4500089650,00020,NB,2025-08-02,0000105691,Hsinchu Circuit Inc.,CMP-CAM-0437,camera module 338,8133,EA,38.99,1,USD,"317,105.67",EXW,CNSHA,MER-3PL-PL-02,2025-09-04,P103,CLOSED
4500089657,00010,NB,2025-08-07,0000120213,YILAN METALWORKS INDUSTRIAL CORP.,CMP-FST-0399,torx screw 300,19386,EA,270.00,1000,USD,"5,234.22",FCA,JPNGO,MER-3PL-PL-02,2025-09-10,P101,CLOSED
4500089659,00010,ZNB,2025-08-12,0000108020,"Ulsan Precision Industry Co., Ltd.",CMP-BAT-0146,Li-ion battery pack 047,17302,EA,810.00,10,CNY,"USD 194,647.50",CIF,TWTPE,MER-3PL-MY-03,2025-09-16,P103,CANCELLED
4500089659,00020,ZNB,2025-08-12,0000108020,"Ulsan Precision Industry Co., Ltd.",CMP-BAT-0346,Li-ion battery pack 239,4877,EA,851.76,10,CNY,"57,694.91",CIF,TWTPE,MER-DC-US-01,2025-09-16,P103,CLOSED
4500089659,00030,ZNB,2025-08-12,0000108020,"Ulsan Precision Industry Co., Ltd.",CMP-BAT-0146,Li-ion battery pack 047,8879,EA,"8,100.00",100,CNY,"99,888.75",CIF,TWTPE,MER-DC-US-02,2025-09-16,P103,CLOSED
4500089664,00010,NB,2025-08-17,0000105006,Kunshan Polymer Corporation,CMP-PCB-0453,main logic board assembly 354 - expedite,13441,EA,"37,540.00",1000,USD,"USD 504,575.14",FOB,KRPUS,MER-DC-US-01,2025-09-22,P108,CLOSED
4500089672,00010,NB,2025-08-22,0000113500,"Hsinchu Optics Industry Co., Ltd.",CMP-BAT-0226,Li-ion battery pack 127,531,EA,"5,824.80",100,CNY,"4,295.79",CIF,JPNGO,MER-DC-US-02,2025-09-28,P107,CANCELLED
4500089672,00020,NB,2025-08-22,0000113500,"Hsinchu Optics Industry Co., Ltd.",CMP-BAT-0426,Li-ion battery pack 327,2706,EA,"4,780.80",100,CNY,"17,967.84",CIF,JPNGO,MER-DC-US-03,2025-09-28,P107,CLOSED
4500089672,00030,NB,2025-08-22,0000113500,"Hsinchu Optics Industry Co., Ltd.",MRO-GEN-0716,maintenance supply item 16,5991,EA,"114,537.60",100,CNY,"953,048.28",CIF,JPNGO,MER-DC-US-04,2025-09-28,P107,OPEN
4500089672,00040,NB,2025-08-22,0000113500,"Hsinchu Optics Industry Co., Ltd.",CMP-BAT-0226,Li-ion battery pack 127,3259,EA,58.25,1,CNY,"26,365.31",CIF,JPNGO,MER-DC-US-05,2025-09-28,P107,CLOSED
4500089678,00010,NB,2025-08-27,0000106376,Osaka Meiwa Precision Joint Stock Company,CMP-ENC-0422,machined housing 323,17881,PC,"2,180.00",1000,USD,"USD 38,980.58",FOB,KRPUS,MER-DC-US-03,2025-10-04,P100,CLOSED
4500089678,00020,NB,2025-08-27,0000106376,Osaka Meiwa Precision Joint Stock Company,MRO-GEN-0728,maintenance supply item 28,7626,EA,"3,648.40",10,USD,"2,782,269.84",FOB,KRPUS,MER-DC-US-04,2025-10-04,P100,CLOSED
4500089678,00030,NB,2025-08-27,0000106376,Osaka Meiwa Precision Joint Stock Company,CMP-ENC-0222,machined housing 123,3051,EA,3.04,1,USD,"9,275.04",FOB,KRPUS,MER-DC-US-05,2025-10-04,P100,CANCELLED
4500089678,00040,NB,2025-08-27,0000106376,Osaka Meiwa Precision Joint Stock Company,CMP-ENC-0422,machined housing 323 - expedite,17604,EA,218.00,100,USD,"USD 38,376.72",FOB,KRPUS,MER-DC-US-06,2025-10-04,P100,OPEN
4500089684,00010,NB,2025-09-01,0000126515,Miaoli Energy Inc.,CMP-CAM-0141,camera module 042,4148,EA,"18,190.00",1000,USD,"75,452.12",DDP,TWKHH,MER-DC-US-04,2025-10-10,P103,OPEN
4500089684,00020,NB,2025-09-01,0000126515,Miaoli Energy Inc.,CMP-CAM-0341,camera module 242 - expedite,17136,EA,"2,225.00",100,USD,"381,276.00",DDP,TWKHH,MER-DC-US-05,2025-10-10,P103,CLOSED
4500089684,00030,NB,2025-09-01,0000126515,Miaoli Energy Inc.,CMP-CAM-0141,camera module 042 - expedite,13646,EA,181.90,10,USD,"248,220.74",DDP,TWKHH,MER-DC-US-06,2025-10-10,P103,CLOSED
4500089684,00040,NB,2025-09-01,0000126515,Miaoli Energy Inc.,CMP-CAM-0341,camera module 242 - expedite,1638,EA,22.25,1,USD,"USD 36,445.50",DDP,TWKHH,MER-DC-NL-01,2025-10-10,P103,CANCELLED
4500089686,00010,NB,2025-09-06,0000109664,Can Tho Precision Joint Stock Company,CMP-ENC-0471,machined housing 372,9197,EA,95.90,10,USD,"USD 88,199.23",EXW,TWKHH,MER-DC-US-05,2025-10-16,P107,CANCELLED
4500089686,00020,NB,2025-09-06,0000109664,Can Tho Precision Joint Stock Company,CMP-ENC-0270,machined housing 171,4456,EA,"10,120.00",1000,USD,"45,094.72",EXW,TWKHH,MER-DC-US-06,2025-10-16,P107,CANCELLED
4500089689,00010,NB,2025-09-11,0000105280,Taoyuan Optics Joint Stock Company,CMP-ENC-0206,machined housing 107,16966,EA,2.04,1,USD,"USD 34,610.64",FCA,JPNGO,MER-DC-US-06,2025-10-22,P102,CLOSED
4500089689,00020,NB,2025-09-11,0000105280,Taoyuan Optics Joint Stock Company,CMP-ENC-0406,machined housing 307,9512,EA,"4,200.00",1000,USD,"USD 39,950.40",FCA,JPNGO,MER-DC-NL-01,2025-10-22,P102,CLOSED
4500089689,00030,NB,2025-09-11,0000105280,Taoyuan Optics Joint Stock Company,CMP-ENC-0206,machined housing 107,19082,EA,2.04,1,USD,"38,927.28",FCA,JPNGO,MER-DC-DE-01,2025-10-22,P102,CLOSED
4500089689,00040,NB,2025-09-11,0000105280,Taoyuan Optics Joint Stock Company,CMP-ENC-0406,machined housing 307,15001,EA,42.00,10,USD,"63,004.20",FCA,JPNGO,MER-DC-CN-01,2025-10-22,P102,CANCELLED
4500089695,00010,ZNB,2025-09-16,0000117336,Suwon Display Joint Stock Company,CMP-ENC-0382,machined housing 275,5189,EA,678.00,100,USD,"USD 35,181.42",FOB,CNSHA,MER-DC-NL-01,2025-10-28,P100,OPEN
4500089695,00020,ZNB,2025-09-16,0000117336,Suwon Display Joint Stock Company,CMP-ENC-0182,machined housing 083,18606,EA,25.90,10,USD,"48,189.54",FOB,CNSHA,MER-DC-DE-01,2025-10-28,P100,OPEN
4500089695,00030,ZNB,2025-09-16,0000117336,Suwon Display Joint Stock Company,CMP-ENC-0382,machined housing 275,10448,PC,6.78,1,USD,"USD 70,837.44",FOB,CNSHA,MER-DC-CN-01,2025-10-28,P100,CLOSED
4500089700,00010,NB,2025-09-21,0000107198,Yokohama Kiyo Microsystems Corporation,CMP-PCB-0284,main logic board assembly 185,4607,EA,"1,799,395.00",100,JPY,"USD 534,826.63",DAP,CNYTN,MER-DC-DE-01,2025-11-03,P107,CLOSED
4500089700,00020,NB,2025-09-21,0000107198,Yokohama Kiyo Microsystems Corporation,CMP-PCB-0485,main logic board assembly 386,11278,EA,"16,073.50",1,JPY,"USD 1,169,528.60",DAP,CNYTN,MER-DC-CN-01,2025-11-03,P107,OPEN
4500089700,00030,NB,2025-09-21,0000107198,Yokohama Kiyo Microsystems Corporation,CMP-PCB-0284,main logic board assembly 185,2474,EA,"17,993,950.00",1000,JPY,"287,206.66",DAP,CNYTN,MER-DC-CN-02,2025-11-03,P107,CLOSED
4500089700,00040,NB,2025-09-21,0000107198,Yokohama Kiyo Microsystems Corporation,CMP-PCB-0485,main logic board assembly 386,14126,PC,"16,073.50",1,JPY,"1,464,866.20",DAP,CNYTN,MER-DC-JP-01,2025-11-03,P107,CLOSED
4500089703,00010,NB,2025-09-26,0000104732,"Hailong Precision Industry Co., Ltd.",MRO-GEN-0700,maintenance supply item 00,5853,EA,"934,416.00",1000,CNY,"759,602.34",FOB,TWKHH,MER-DC-CN-01,2025-11-09,P107,CLOSED
4500089703,00020,NB,2025-09-26,0000104732,"Hailong Precision Industry Co., Ltd.",CMP-DSP-0451,6.7-inch OLED display module,49,KPC,300.96,1,CNY,"2,048,200.00",FOB,TWKHH,MER-DC-CN-02,2025-11-09,P107,CLOSED
4500089703,00030,NB,2025-09-26,0000104732,"Hailong Precision Industry Co., Ltd.",CMP-BAT-0298,Li-ion battery pack 199,11671,EA,"9,021.60",100,CNY,"146,237.63",FOB,TWKHH,MER-DC-JP-01,2025-11-09,P107,CANCELLED
4500089711,00010,NB,2025-10-01,111856,Sapporo Optics Joint Stock Company,CMP-ENC-0503,machined housing 404,18501,PC,45.60,10,USD,"84,364.56",DAP,CNYTN,MER-DC-CN-02,2025-11-15,P106,CLOSED
4500089711,00020,NB,2025-10-01,111856,Sapporo Optics Joint Stock Company,CMP-ENC-0102,machined housing 003,14477,EA,8.51,1,USD,"123,199.27",DAP,CNYTN,MER-DC-JP-01,2025-11-15,P106,CLOSED
4500089711,00030,NB,2025-10-01,111856,Sapporo Optics Joint Stock Company,CMP-ENC-0302,machined housing 203,5016,PC,"11,100.00",1000,USD,"USD 55,677.60",DAP,CNYTN,MER-DC-GB-01,2025-11-15,P106,CLOSED
4500089711,00040,NB,2025-10-01,111856,Sapporo Optics Joint Stock Company,CMP-ENC-0503,machined housing 404 - expedite,5526,EA,456.00,100,USD,"25,198.56",DAP,CNYTN,MER-DC-MX-01,2025-11-15,P106,CLOSED
4500089715,00010,NB,2025-10-06,0000105828,"Pusan Display Industry Co., Ltd.",CMP-BAT-0114,Li-ion battery pack 015,3936,EA,521.28,10,CNY,"28,496.64",DDP,CNSHA,MER-DC-JP-01,2025-11-21,P107,CLOSED
4500089718,00010,NB,2025-10-11,0000122405,Xiamen Harbor Acoustics Industrial Corp.,CMP-FST-0231,torx screw 132,11413,EA,19.20,10,TWD,684.78,FOB,KRPUS,MER-DC-GB-01,2025-11-27,P102,CLOSED
4500089718,00020,NB,2025-10-11,0000122405,Xiamen Harbor Acoustics Industrial Corp.,CMP-FST-0431,torx screw 332 - expedite,2087,EA,2.88,1,TWD,USD 187.83,FOB,KRPUS,MER-DC-MX-01,2025-11-27,P102,CLOSED
4500089718,00030,NB,2025-10-11,0000122405,Xiamen Harbor Acoustics Industrial Corp.,CMP-FST-0231,torx screw 132,9729,EA,19.20,10,TWD,583.74,FOB,KRPUS,MER-DC-SG-01,2025-11-27,P102,CLOSED
4500089718,00040,NB,2025-10-11,0000122405,Xiamen Harbor Acoustics Industrial Corp.,CMP-FST-0431,torx screw 332,14621,EA,288.00,100,TWD,"USD 1,315.89",FOB,KRPUS,MER-3PL-US-01,2025-11-27,P102,OPEN
4500089721,00010,NB,2025-10-16,0000108568,Kyoto Hana Optics Joint Stock Company,CMP-ENC-0455,machined housing 347,3794,EA,"2,670.00",1000,USD,"10,129.98",EXW,TWKHH,MER-DC-MX-01,2025-12-03,P100,CANCELLED
4500089723,00010,ZNB,2025-10-21,0000105143,"Volta Energy Co., Ltd.",CMP-BAT-0118,Li-ion battery pack 4500mAh,1271,PC,9.40,1,USD,"11,947.40",EXW,KRPUS,MER-DC-SG-01,2025-12-09,P102,OPEN
4500089723,00020,ZNB,2025-10-21,0000105143,"Volta Energy Co., Ltd.",MRO-GEN-0707,maintenance supply item 07,13991,EA,256.35,1,USD,"3,586,592.85",EXW,KRPUS,MER-3PL-US-01,2025-12-09,P102,CLOSED
4500089723,00030,ZNB,2025-10-21,0000105143,"Volta Energy Co., Ltd.",CMP-CBL-0329,flex ribbon cable 230,8562,EA,2.41,1,USD,"USD 20,634.42",EXW,KRPUS,MER-3PL-PL-02,2025-12-09,P102,OPEN
4500089727,00010,NB,2025-10-26,0000114870,Tainan Polymer Corporation,CMP-PCB-0396,main logic board assembly 297,14228,PC,"56,699.00",10,JPY,"520,460.24",EXW,CNXMN,MER-3PL-US-01,2025-12-15,P102,OPEN
4500089729,00010,NB,2025-10-31,0000106650,Da Nang Polymer Industrial Corp.,CMP-ADH-0176,structural adhesive 077,32,KPC,"77,440.00",1000,TWD,"77,440.00",CIF,JPNGO,MER-3PL-PL-02,2025-12-21,P105,CLOSED
4500089729,00020,NB,2025-10-31,0000106650,Da Nang Polymer Industrial Corp.,CMP-ADH-0376,structural adhesive 277,11,KPC,"107,840.00",1000,TWD,"USD 37,070.00",CIF,JPNGO,MER-3PL-MY-03,2025-12-21,P105,CLOSED
4500089729,00030,NB,2025-10-31,0000106650,Da Nang Polymer Industrial Corp.,CMP-ADH-0176,structural adhesive 077,21,KPC,"77,440.00",1000,TWD,"50,820.00",CIF,JPNGO,MER-DC-US-01,2025-12-21,P105,CLOSED
4500089736,00010,NB,2025-11-05,0000132269,Binh Duong Acoustics Industrial Corp.,CMP-DSP-0435,OLED display module 336,1452,EA,"1,020,800.00",1000,TWD,"46,318.80",DAP,VNSGN,MER-3PL-MY-03,2025-12-27,P103,CANCELLED
4500089744,00010,NB,2025-11-10,110349,Gwangju Metalworks Industrial Corp.,CMP-FST-0456,torx screw 357,41,KPC,26.00,100,USD,"USD 10,660.00",EXW,CNXMN,MER-DC-US-01,2026-01-02,P105,CLOSED
4500089744,00020,NB,2025-11-10,110349,Gwangju Metalworks Industrial Corp.,CMP-FST-0456,torx screw 357,19841,EA,8.32,1,TWD,"5,158.66",EXW,CNXMN,MER-DC-US-02,2026-01-02,P105,CLOSED
4500089747,00010,NB,2025-11-15,0000105554,Dongguan Rixin Microsystems Industrial Corp.,MRO-GEN-0714,maintenance supply item 14,6088,EA,"973,440.00",1000,TWD,"USD 185,196.96",DDP,CNXMN,MER-DC-US-02,2026-01-08,P106,CLOSED
4500089751,00010,NB,2025-11-20,0000118980,"Jeonju Display Industry Co., Ltd.",CMP-BAT-0106,Li-ion battery pack 007,8622,EA,47.38,1,CNY,"USD 56,732.76",FCA,VNSGN,MER-DC-US-03,2026-01-14,P106,CLOSED
4500089751,00020,NB,2025-11-20,0000118980,"Jeonju Display Industry Co., Ltd.",CMP-BAT-0306,Li-ion battery pack 207 - expedite,953,PC,560.88,10,CNY,"7,423.87",FCA,VNSGN,MER-DC-US-04,2026-01-14,P106,OPEN
4500089751,00030,NB,2025-11-20,0000118980,"Jeonju Display Industry Co., Ltd.",CMP-BAT-0507,Li-ion battery pack 408,7207,EA,"10,591.20",100,CNY,"USD 106,014.97",FCA,VNSGN,MER-DC-US-05,2026-01-14,P106,OPEN
4500089755,00010,ZNB,2025-11-25,0000107746,Kaohsiung Tooling Industrial Corp.,CMP-ADH-0392,structural adhesive 293,34,KPC,"41,920.00",1000,TWD,"44,540.00",DDP,KRPUS,MER-DC-US-04,2026-01-20,P105,CLOSED
4500089755,00020,ZNB,2025-11-25,0000107746,Kaohsiung Tooling Industrial Corp.,CMP-ADH-0192,structural adhesive 093,18919,PC,135.68,1,TWD,"USD 80,216.56",DDP,KRPUS,MER-DC-US-05,2026-01-20,P105,CANCELLED
4500089755,00030,ZNB,2025-11-25,0000107746,Kaohsiung Tooling Industrial Corp.,CMP-ADH-0392,structural adhesive 293 - expedite,59,KPC,"41,920.00",1000,TWD,"77,290.00",DDP,KRPUS,MER-DC-US-06,2026-01-20,P105,CLOSED
4500089759,00010,NB,2025-11-30,0000104869,Suzhou Brightway Electronics Industrial Corp.,CMP-FST-0175,torx screw 068,43,KPC,"3,200.00",1000,TWD,"4,300.00",EXW,TWKHH,MER-DC-US-05,2026-01-26,P102,CLOSED
4500089761,00010,NB,2025-12-05,0000112815,"Kunshan Components Co., Ltd.",CMP-CBL-0441,flex ribbon cable 342,19362,PC,3.25,1,USD,"62,926.50",FCA,TWTPE,MER-DC-US-06,2026-02-01,P106,CLOSED
4500089761,00020,NB,2025-12-05,0000112815,"Kunshan Components Co., Ltd.",CMP-CBL-0241,flex ribbon cable 142,11071,EA,0.78,1,USD,"8,635.38",FCA,TWTPE,MER-DC-NL-01,2026-02-01,P106,CLOSED
4500089761,00030,NB,2025-12-05,0000112815,"Kunshan Components Co., Ltd.",CMP-CBL-0441,flex ribbon cable 342,8886,EA,325.00,100,USD,"28,879.50",FCA,TWTPE,MER-DC-DE-01,2026-02-01,P106,CANCELLED
4500089761,00040,NB,2025-12-05,0000112815,"Kunshan Components Co., Ltd.",CMP-CBL-0241,flex ribbon cable 142,10931,EA,0.78,1,USD,"USD 8,526.18",FCA,TWTPE,MER-DC-CN-01,2026-02-01,P106,CANCELLED
4500089768,00010,NB,2025-12-10,0000106102,Ningbo Anchor Tooling Corporation,CMP-PCB-0469,main logic board assembly 370,4138,EA,"9,002,400.00",1000,JPY,"240,335.04",FCA,CNYTN,MER-DC-NL-01,2026-02-07,P102,OPEN
4500089768,00020,NB,2025-12-10,0000106102,Ningbo Anchor Tooling Corporation,CMP-PCB-0469,main logic board assembly 370,18162,EA,"900,240.00",100,JPY,"1,054,848.96",FCA,CNYTN,MER-DC-DE-01,2026-02-07,P102,CLOSED
4500089768,00030,NB,2025-12-10,0000106102,Ningbo Anchor Tooling Corporation,CMP-PCB-0268,main logic board assembly 169,17336,EA,"9,248.85",1,JPY,"1,034,439.12",FCA,CNYTN,MER-DC-CN-01,2026-02-07,P102,CANCELLED
4500089768,00040,NB,2025-12-10,0000106102,Ningbo Anchor Tooling Corporation,CMP-PCB-0469,main logic board assembly 370,9411,EA,"9,002,400.00",1000,JPY,"546,590.88",FCA,CNYTN,MER-DC-CN-02,2026-02-07,P102,CLOSED
4500089771,00010,NB,2025-12-15,0000124871,Keelung Energy Co. Ltd,CMP-CBL-0417,flex ribbon cable 318,15268,EA,1.39,1,USD,"21,222.52",FCA,JPNGO,MER-DC-DE-01,2026-02-13,P105,OPEN
4500089771,00020,NB,2025-12-15,0000124871,Keelung Energy Co. Ltd,CMP-CBL-0217,flex ribbon cable 118,2143,EA,2.82,1,USD,"USD 6,043.26",FCA,JPNGO,MER-DC-CN-01,2026-02-13,P105,OPEN
4500089779,00010,NB,2025-12-20,0000109116,"Hangzhou Lake Display Industry Co., Ltd.",CMP-BAT-0162,Li-ion battery pack 063,6476,EA,932.40,10,CNY,"83,864.20",FCA,JPNGO,MER-DC-CN-01,2026-02-19,P107,CLOSED
4500089779,00020,NB,2025-12-20,0000109116,"Hangzhou Lake Display Industry Co., Ltd.",CMP-BAT-0362,Li-ion battery pack 263,1671,EA,666.72,10,CNY,"15,473.46",FCA,JPNGO,MER-DC-CN-02,2026-02-19,P107,CANCELLED
4500089783,00010,NB,2025-12-25,0000105280,Taoyuan Optics Joint Stock Company,CMP-ENC-0406,machined housing 307,3464,PC,"4,200.00",1000,USD,"USD 14,548.80",DDP,KRPUS,MER-DC-CN-02,2026-02-25,P106,CLOSED
4500089783,00020,NB,2025-12-25,0000105280,Taoyuan Optics Joint Stock Company,CMP-ENC-0206,machined housing 107,10533,EA,"2,040.00",1000,USD,"21,487.32",DDP,KRPUS,MER-DC-JP-01,2026-02-25,P106,CLOSED
4500089783,00030,NB,2025-12-25,0000105280,Taoyuan Optics Joint Stock Company,CMP-ENC-0406,machined housing 307,17616,EA,42.00,10,USD,"73,987.20",DDP,KRPUS,MER-DC-GB-01,2026-02-25,P106,CLOSED
4500089783,00040,NB,2025-12-25,0000105280,Taoyuan Optics Joint Stock Company,CMP-ENC-0206,machined housing 107,16791,EA,204.00,100,USD,"34,253.64",DDP,KRPUS,MER-DC-MX-01,2026-02-25,P106,CLOSED
4500089786,00010,ZNB,2025-12-30,0000116240,Taichung Precision Joint Stock Company,CMP-ENC-0166,machined housing 059,5388,EA,104.00,10,USD,"56,035.20",FCA,TWTPE,MER-DC-JP-01,2026-03-03,P105,CLOSED
4500089786,00020,ZNB,2025-12-30,0000116240,Taichung Precision Joint Stock Company,CMP-ENC-0366,machined housing 267,8631,EA,30.60,10,USD,"USD 26,410.86",FCA,TWTPE,MER-DC-GB-01,2026-03-03,P105,CLOSED
4500089786,00030,ZNB,2025-12-30,0000116240,Taichung Precision Joint Stock Company,CMP-ENC-0166,machined housing 059 - expedite,14792,PC,104.00,10,USD,"USD 153,836.80",FCA,TWTPE,MER-DC-MX-01,2026-03-03,P105,CANCELLED
4500089794,00010,NB,2026-01-04,0000107061,Tainan Metalworks Industrial Corp.,CMP-FST-0207,torx screw 108,3299,EA,4.48,1,TWD,USD 461.86,FCA,TWTPE,MER-DC-GB-01,2026-03-09,P101,CLOSED
4500089794,00020,NB,2026-01-04,0000107061,Tainan Metalworks Industrial Corp.,CMP-FST-0207,torx screw 108,27,KPC,448.00,100,TWD,"3,780.00",FCA,TWTPE,MER-DC-MX-01,2026-03-09,P101,CLOSED
4500089794,00030,NB,2026-01-04,0000107061,Tainan Metalworks Industrial Corp.,CMP-FST-0407,torx screw 308,16294,EA,"9,280.00",1000,TWD,"4,725.26",FCA,TWTPE,MER-DC-SG-01,2026-03-09,P101,OPEN
4500089802,00010,NB,2026-01-09,0000104732,"Hailong Precision Industry Co., Ltd.",CMP-DSP-0451,6.7-inch OLED display module,31,KPC,"3,009.60",10,CNY,"1,295,800.00",CIF,CNYTN,MER-DC-MX-01,2026-03-15,P103,CLOSED
4500089802,00020,NB,2026-01-09,0000104732,"Hailong Precision Industry Co., Ltd.",CMP-BAT-0298,Li-ion battery pack 199,10396,EA,"90,216.00",1000,CNY,"130,261.88",CIF,CNYTN,MER-DC-SG-01,2026-03-15,P103,CANCELLED
4500089807,00010,NB,2026-01-14,0000111171,Jeonju Components Inc.,CMP-CAM-0518,camera module 411,8377,EA,"26,600.00",1000,USD,"222,828.20",CIF,VNSGN,MER-DC-SG-01,2026-03-21,P105,OPEN
4500089807,00020,NB,2026-01-14,0000111171,Jeonju Components Inc.,CMP-CAM-0117,camera module 018,4054,PC,402.20,10,USD,"163,051.88",CIF,VNSGN,MER-3PL-US-01,2026-03-21,P105,OPEN
4500089807,00030,NB,2026-01-14,0000111171,Jeonju Components Inc.,CMP-CAM-0317,camera module 218,13713,EA,13.14,1,USD,"180,188.82",CIF,VNSGN,MER-3PL-PL-02,2026-03-21,P105,OPEN
4500089807,00040,NB,2026-01-14,0000111171,Jeonju Components Inc.,CMP-CAM-0518,camera module 411,13006,EA,"26,600.00",1000,USD,"345,959.60",CIF,VNSGN,MER-3PL-MY-03,2026-03-21,P105,CLOSED
4500089811,00010,NB,2026-01-19,0000105691,Hsinchu Circuit Inc.,CMP-CAM-0437,camera module 338,1406,EA,38.99,1,USD,"54,819.94",FOB,CNXMN,MER-3PL-US-01,2026-03-27,P101,OPEN
